Year,Month,District,Temp_2m,Precip,MaxTemp_2m,MinTemp_2m,Humidity_2m,Pressure
1981,1,Jhapa,13.69483870967742,15.84,20.010645161290324,9.34483870967742,5.770645161290323,93.60903225806452
1981,2,Jhapa,16.415357142857143,14.9,24.14428571428571,10.804642857142857,5.346428571428571,93.3442857142857
1981,3,Jhapa,20.91032258064516,26.700000000000003,28.19451612903226,14.978064516129033,6.188387096774194,93.23838709677419
1981,4,Jhapa,23.71333333333333,81.57,30.464999999999996,17.44333333333333,9.036,92.96733333333333
1981,5,Jhapa,25.426451612903225,264.41,30.206774193548387,20.76290322580645,14.426774193548388,92.73096774193547
1981,6,Jhapa,26.967,213.57,31.470333333333333,22.782666666666668,16.948,92.33633333333334
1981,7,Jhapa,25.292258064516126,525.4,28.219354838709677,22.761612903225807,19.550645161290323,92.3758064516129
1981,8,Jhapa,25.088387096774195,411.73,27.82903225806452,22.721612903225807,19.521935483870966,92.38193548387098
1981,9,Jhapa,23.709999999999997,171.48,26.731333333333335,21.233999999999998,17.486666666666668,92.93166666666666
1981,10,Jhapa,21.515806451612903,6.74,26.354193548387098,17.86258064516129,12.774193548387096,93.15838709677419
1981,11,Jhapa,18.257,3.01,24.328333333333333,13.816,8.333333333333334,93.36966666666667
1981,12,Jhapa,14.799032258064516,14.11,21.49258064516129,10.388064516129033,5.9393548387096775,93.71096774193548
1982,1,Jhapa,15.071935483870968,8.39,22.273870967741935,10.274838709677418,5.074838709677419,93.58516129032257
1982,2,Jhapa,15.192499999999999,48.6,22.320357142857144,10.021785714285715,5.3307142857142855,93.2925
1982,3,Jhapa,19.60451612903226,70.89,26.6,13.864516129032259,6.89483870967742,93.17870967741935
1982,4,Jhapa,24.061333333333334,139.14,30.807666666666666,17.704333333333334,8.755666666666666,92.85166666666667
1982,5,Jhapa,27.475483870967743,42.27,33.784193548387094,21.186129032258062,10.844193548387098,92.80225806451612
1982,6,Jhapa,26.805666666666664,241.61,31.399333333333335,22.804333333333332,16.78033333333333,92.35733333333333
1982,7,Jhapa,25.692258064516132,470.11,28.7558064516129,22.89032258064516,18.94451612903226,92.35129032258064
1982,8,Jhapa,25.073870967741936,145.87,28.265806451612903,22.42322580645161,18.93032258064516,92.41838709677418
1982,9,Jhapa,24.151666666666664,191.18,27.789333333333335,21.252666666666666,17.163,92.79366666666667
1982,10,Jhapa,21.740967741935485,42.93,26.578387096774197,17.769032258064517,11.553225806451612,93.36806451612902
1982,11,Jhapa,17.666,8.23,23.553,13.501666666666667,8.341333333333333,93.47399999999999
1982,12,Jhapa,14.350645161290323,0.18,21.318064516129034,9.70774193548387,5.249354838709677,93.56451612903226
1983,1,Jhapa,13.06258064516129,0.32,20.38193548387097,8.13483870967742,3.7229032258064514,93.65129032258065
1983,2,Jhapa,15.664285714285715,1.27,23.7075,9.48,2.9200000000000004,93.35642857142857
1983,3,Jhapa,21.388387096774192,3.71,29.70258064516129,14.431290322580645,3.388387096774194,93.05645161290323
1983,4,Jhapa,24.461666666666666,67.68,31.83833333333333,17.857333333333333,6.1066666666666665,92.87433333333334
1983,5,Jhapa,25.942258064516132,111.59,31.80483870967742,20.134193548387096,11.846451612903227,92.78612903225806
1983,6,Jhapa,28.956666666666667,130.94,34.45333333333333,23.703333333333333,14.686,92.452
1983,7,Jhapa,26.41032258064516,473.05,29.681612903225805,23.459032258064518,19.181612903225805,92.45870967741935
1983,8,Jhapa,25.181612903225805,179.92,28.386129032258065,22.33967741935484,18.828387096774193,92.5974193548387
1983,9,Jhapa,24.243,149.38,27.534333333333333,21.625999999999998,17.964,92.82133333333333
1983,10,Jhapa,21.94935483870968,40.51,26.311290322580643,18.504193548387097,12.980645161290322,93.10387096774193
