Year,Month,District,Temp_2m,Precip,MaxTemp_2m,MinTemp_2m,Humidity_2m,Pressure
1981,1,Syangja,8.406774193548388,59.75,14.166451612903227,4.583548387096775,4.566774193548387,86.35935483870968
1981,2,Syangja,12.012142857142857,2.17,19.461071428571426,6.6875,4.428571428571429,86.19357142857143
1981,3,Syangja,15.703548387096774,28.19,22.74483870967742,9.96967741935484,5.314193548387097,86.14774193548386
1981,4,Syangja,20.162333333333333,51.49,27.418666666666663,13.737,6.136,85.91033333333333
1981,5,Syangja,23.215806451612906,74.39999999999999,29.559354838709677,17.42290322580645,9.468387096774192,85.72
1981,6,Syangja,24.889333333333333,112.69,31.008333333333333,19.316,11.456333333333333,85.38266666666667
1981,7,Syangja,22.20193548387097,509.68,25.298709677419353,19.508709677419354,17.304516129032258,85.42354838709677
1981,8,Syangja,21.68903225806452,272.6,24.623870967741937,19.230967741935483,17.337741935483873,85.4416129032258
1981,9,Syangja,20.076,139.77,23.38266666666667,17.408,15.172333333333334,85.92800000000001
1981,10,Syangja,17.11806451612903,8.790000000000001,22.20193548387097,13.374516129032259,9.642903225806451,86.14612903225807
1981,11,Syangja,13.032333333333334,32.39,18.716,9.196,6.715999999999999,86.26833333333335
1981,12,Syangja,9.941612903225806,0.87,16.311612903225807,6.050645161290323,4.223870967741935,86.50935483870968
1982,1,Syangja,9.984193548387097,63.18,16.387096774193548,5.749354838709677,4.204516129032259,86.40064516129033
1982,2,Syangja,9.915714285714285,12.86,16.800357142857145,4.994285714285715,4.53,86.11071428571428
1982,3,Syangja,14.491612903225807,25.89,21.480645161290322,8.868064516129033,5.675806451612903,86.07322580645162
1982,4,Syangja,20.432333333333336,25.95,27.634,13.914333333333333,6.310333333333333,85.82766666666666
1982,5,Syangja,23.64774193548387,21.35,30.69709677419355,16.886451612903226,7.171612903225806,85.85193548387096
1982,6,Syangja,24.878666666666668,86.8,30.522,19.457666666666668,11.867333333333333,85.40033333333334
1982,7,Syangja,23.884193548387096,299.36,28.168709677419354,20.13806451612903,15.382903225806452,85.38741935483871
1982,8,Syangja,22.144193548387097,150.96,25.423870967741934,19.344516129032257,16.698064516129033,85.49741935483871
1982,9,Syangja,20.229333333333333,172.33,24.275,17.035,14.273333333333333,85.82533333333332
1982,10,Syangja,17.76322580645161,1.9500000000000002,23.12483870967742,13.599032258064517,9.301612903225807,86.3083870967742
1982,11,Syangja,13.549333333333333,10.030000000000001,19.834666666666667,9.336666666666668,5.8806666666666665,86.327
1982,12,Syangja,10.453225806451613,6.0600000000000005,17.67290322580645,5.9961290322580645,3.708064516129032,86.34516129032258
1983,1,Syangja,8.563225806451612,1.77,15.525806451612903,4.211612903225807,3.104516129032258,86.3916129032258
1983,2,Syangja,10.655357142857143,1.23,18.253214285714286,5.363928571428572,2.6239285714285714,86.16
1983,3,Syangja,16.363548387096774,10.2,24.596451612903227,9.71967741935484,3.2790322580645164,85.97516129032257
1983,4,Syangja,19.608,15.24,26.898666666666667,13.248999999999999,5.041333333333333,85.86466666666666
1983,5,Syangja,23.411290322580644,45.589999999999996,29.95709677419355,16.776451612903227,7.8348387096774195,85.76935483870967
1983,6,Syangja,25.55,89.74000000000001,31.915666666666667,19.221666666666668,9.556666666666667,85.51700000000001
1983,7,Syangja,24.469354838709677,137.39000000000001,29.036451612903225,20.566129032258065,15.461290322580645,85.52032258064517
1983,8,Syangja,23.041612903225804,104.37,27.195483870967742,19.773870967741935,16.149354838709677,85.64032258064516
1983,9,Syangja,21.552666666666667,89.21,25.701,18.468,14.889999999999999,85.82633333333334
1983,10,Syangja,18.212580645161292,109.97,23.25709677419355,14.433225806451613,10.689032258064517,86.08548387096775
1983,11,Syangja,14.022666666666668,0.0,20.62,9.714333333333334,5.524666666666667,86.45700000000001
1983,12,Syangja,10.320322580645161,7.1,17.294516129032257,6.203548387096775,3.5874193548387097,86.37096774193549
1984,1,Syangja,8.843870967741937,3.92,16.269032258064517,4.256129032258064,2.9325806451612904,86.16838709677418
1984,2,Syangja,11.079655172413792,19.59,19.16862068965517,5.5503448275862075,3.02551724137931,86.15862068965517
1984,3,Syangja,18.163870967741936,2.41,26.61774193548387,11.238064516129032,3.3880645161290324,85.97870967741936
1984,4,Syangja,22.261000000000003,4.42,30.128,14.919,4.294666666666667,85.77566666666667
1984,5,Syangja,25.050322580645158,18.61,32.339999999999996,18.07709677419355,7.007096774193548,85.51645161290323
1984,6,Syangja,24.054666666666666,154.48,28.731333333333335,20.072,14.714333333333334,85.27033333333334
1984,7,Syangja,21.898387096774194,277.15,25.481612903225805,18.923548387096773,16.186451612903227,85.42903225806452
1984,8,Syangja,22.123225806451615,207.35,25.70935483870968,19.115483870967743,16.328709677419354,85.49774193548386
1984,9,Syangja,19.493666666666666,238.48999999999998,23.111333333333334,16.646666666666665,14.388,85.82933333333334
1984,10,Syangja,17.873548387096776,23.720000000000002,22.998387096774195,13.927741935483871,9.683225806451613,86.13032258064516
1984,11,Syangja,13.145333333333333,0.36,19.707333333333334,8.892333333333333,4.849666666666667,86.41966666666667
1984,12,Syangja,10.65741935483871,4.58,17.79612903225806,6.236774193548388,3.7251612903225806,86.15870967741935
1985,1,Syangja,8.78483870967742,37.03,15.498064516129032,4.340322580645162,3.8712903225806454,86.31
1985,2,Syangja,11.167857142857143,0.16,19.3875,5.390000000000001,2.654285714285714,85.76928571428572
1985,3,Syangja,18.469677419354838,0.05,27.21548387096774,11.199677419354838,2.8490322580645158,85.88516129032259
1985,4,Syangja,22.546666666666667,1.7,30.474333333333334,15.414333333333333,4.427333333333333,85.67233333333334
1985,5,Syangja,24.34903225806452,26.619999999999997,31.590967741935483,17.174516129032256,6.21,85.59774193548387
1985,6,Syangja,26.296,35.88,32.205,20.589333333333332,10.335,85.23166666666665
1985,7,Syangja,22.266129032258064,268.32,26.227096774193548,19.068387096774195,15.405806451612902,85.52645161290323
1985,8,Syangja,22.231935483870966,171.0,25.843548387096774,19.27516129032258,16.626451612903224,85.51709677419356
1985,9,Syangja,19.991333333333333,208.27,23.277,17.412666666666667,15.118333333333334,85.82300000000001
