Year,Month,District,Temp_2m,Precip,MaxTemp_2m,MinTemp_2m,Humidity_2m,Pressure,WindSpeed_50m
1981,1,Chitawan,12.691290322580645,41.92,18.911290322580644,8.613548387096774,5.011290322580645,92.84483870967742,2.222258064516129
1981,2,Chitawan,16.531785714285714,1.46,24.096785714285716,11.149642857142856,4.765714285714286,92.59178571428572,2.6882142857142854
1981,3,Chitawan,20.557419354838707,27.17,27.878387096774194,14.59,5.64741935483871,92.48290322580644,2.9745161290322577
1981,4,Chitawan,24.767666666666667,57.589999999999996,32.204,17.797,6.770666666666667,92.14833333333333,3.121
1981,5,Chitawan,27.63225806451613,108.10000000000001,34.00967741935484,21.568387096774195,10.814516129032258,91.89096774193548,3.0161290322580645
1981,6,Chitawan,28.899333333333335,139.97,34.90566666666667,23.249666666666666,13.187666666666667,91.49466666666667,3.3473333333333333
1981,7,Chitawan,25.48548387096774,443.26,28.40774193548387,22.828064516129032,19.363548387096774,91.5641935483871,2.8187096774193545
1981,8,Chitawan,24.96451612903226,253.36,27.80548387096774,22.503225806451614,19.195483870967742,91.59548387096774,2.841290322580645
1981,9,Chitawan,23.562666666666665,119.75999999999999,26.778666666666666,20.847666666666665,17.040666666666667,92.13966666666667,2.614333333333333
1981,10,Chitawan,20.825483870967744,3.94,26.01967741935484,16.840967741935486,10.980645161290322,92.43258064516128,2.121935483870968
1981,11,Chitawan,17.319000000000003,29.150000000000002,23.467666666666666,13.240666666666668,7.402666666666667,92.63566666666667,2.1406666666666667
1981,12,Chitawan,14.059354838709677,1.52,20.892258064516128,9.845161290322581,4.619354838709677,92.96451612903226,2.0864516129032262
1982,1,Chitawan,14.25741935483871,72.24,21.11741935483871,9.815806451612904,4.551290322580646,92.84483870967742,2.3748387096774195
1982,2,Chitawan,14.376785714285715,10.67,21.360357142857143,9.3925,5.038214285714285,92.55714285714285,2.5878571428571426
1982,3,Chitawan,19.276129032258062,22.22,26.45741935483871,13.478387096774194,6.179677419354839,92.42612903225806,2.9287096774193544
1982,4,Chitawan,25.411,25.5,32.95,18.245333333333335,6.614333333333334,92.04866666666666,3.5300000000000002
1982,5,Chitawan,28.666451612903224,31.8,35.857741935483865,21.470967741935485,7.587096774193548,92.01741935483871,3.3103225806451615
1982,6,Chitawan,29.36866666666667,80.86,35.16133333333333,23.773666666666667,13.132666666666667,91.51700000000001,3.0633333333333335
1982,7,Chitawan,27.904193548387095,274.75,32.34645161290322,23.959032258064518,16.806774193548385,91.50870967741936,3.2077419354838708
1982,8,Chitawan,25.675806451612903,174.88,28.856129032258064,22.836451612903225,18.76322580645161,91.63225806451612,2.5567741935483874
1982,9,Chitawan,23.790333333333333,156.16,27.522666666666666,20.586000000000002,16.200333333333333,92.02633333333333,2.390333333333333
1982,10,Chitawan,21.903548387096773,2.09,27.50258064516129,17.317741935483873,10.220645161290323,92.60096774193549,2.3306451612903225
1982,11,Chitawan,17.56433333333333,8.83,24.101999999999997,13.037666666666667,6.617,92.70833333333333,2.369666666666667
1982,12,Chitawan,14.126451612903226,5.449999999999999,21.50258064516129,9.334838709677419,4.106451612903226,92.78999999999999,2.305483870967742
1983,1,Chitawan,12.509032258064515,0.91,19.81967741935484,7.7377419354838715,3.266774193548387,92.89,2.4925806451612904
1983,2,Chitawan,15.380714285714287,0.43000000000000005,23.261428571428574,9.602857142857143,2.652142857142857,92.60178571428571,2.8325
1983,3,Chitawan,21.14774193548387,9.49,29.518709677419356,14.241290322580646,3.375483870967742,92.29774193548387,3.6712903225806452
1983,4,Chitawan,24.463666666666665,11.74,31.938333333333333,17.819333333333336,5.274333333333333,92.11933333333333,3.5953333333333335
1983,5,Chitawan,28.30483870967742,49.8,34.96064516129032,21.343870967741935,8.462903225806452,91.94419354838709,3.0316129032258066
1983,6,Chitawan,30.40533333333333,97.38,36.727666666666664,23.936666666666667,10.589333333333334,91.61999999999999,3.3436666666666666
1983,7,Chitawan,28.27806451612903,141.10999999999999,32.75516129032258,24.21483870967742,17.075806451612905,91.64709677419354,2.834838709677419
1983,8,Chitawan,26.88032258064516,99.22,31.23516129032258,23.359354838709677,17.70967741935484,91.79,3.0990322580645158
1983,9,Chitawan,25.616333333333333,61.13,30.03666666666667,22.172666666666665,16.273666666666667,92.012,2.880666666666667
1983,10,Chitawan,22.586129032258064,79.53,28.09935483870968,18.56451612903226,11.609677419354838,92.34774193548388,2.338709677419355
1983,11,Chitawan,18.492,0.0,25.451,13.994666666666665,5.927333333333333,92.83200000000001,2.3579999999999997
1983,12,Chitawan,14.40516129032258,6.45,21.538387096774194,9.97709677419355,3.86741935483871,92.81483870967743,2.2158064516129032
1984,1,Chitawan,12.95,3.54,20.635806451612904,7.925806451612903,3.093225806451613,92.63935483870968,2.5303225806451612
1984,2,Chitawan,15.36896551724138,17.279999999999998,23.702758620689654,9.51448275862069,3.2075862068965515,92.58448275862068,2.776206896551724
1984,3,Chitawan,22.65741935483871,3.54,31.253548387096775,15.435483870967742,3.367096774193548,92.26161290322581,3.1970967741935485
1984,4,Chitawan,27.300666666666665,9.290000000000001,35.38066666666667,19.551333333333332,4.468,91.96533333333333,3.871
1984,5,Chitawan,29.431290322580644,27.69,36.6341935483871,22.23677419354839,8.036774193548387,91.65354838709678,3.4229032258064516
1984,6,Chitawan,27.817666666666664,154.36,32.31666666666667,23.847666666666665,16.189,91.39,2.985666666666667
1984,7,Chitawan,25.225161290322582,248.08,28.767096774193547,22.203548387096774,17.88967741935484,91.59225806451613,2.9351612903225806
1984,8,Chitawan,25.616451612903226,222.13,29.21483870967742,22.448709677419355,18.216451612903228,91.63709677419355,2.73258064516129
1984,9,Chitawan,22.927666666666667,210.34,26.355666666666664,20.18133333333333,16.224333333333334,92.05733333333333,2.880333333333333
1984,10,Chitawan,21.74967741935484,19.25,26.86064516129032,17.61774193548387,11.064838709677419,92.39612903225807,2.160322580645161
1984,11,Chitawan,17.332333333333334,0.11,24.204333333333334,12.923,5.391666666666667,92.80833333333334,2.306
1984,12,Chitawan,14.365806451612903,3.54,21.70967741935484,9.538064516129033,4.016774193548387,92.58032258064517,2.303225806451613
1985,1,Chitawan,13.40516129032258,25.56,20.34709677419355,8.936129032258064,4.2299999999999995,92.77483870967743,2.4383870967741936
1985,2,Chitawan,15.540357142857143,0.22,23.888571428571428,9.357142857142858,2.629642857142857,92.17,2.7964285714285713
1985,3,Chitawan,22.990000000000002,0.3,31.948064516129033,15.363548387096774,2.715161290322581,92.15096774193547,3.5796774193548386
1985,4,Chitawan,27.453,0.5700000000000001,35.583999999999996,19.81066666666667,4.5729999999999995,91.855,3.896666666666667
1985,5,Chitawan,29.161612903225805,27.990000000000002,36.4141935483871,21.608709677419355,6.860322580645161,91.74677419354839,3.2461290322580645
1985,6,Chitawan,31.025,38.230000000000004,37.008,25.13266666666667,11.260666666666667,91.318,3.3186666666666667
1985,7,Chitawan,25.65290322580645,310.18,29.59774193548387,22.344838709677422,17.06064516129032,91.6974193548387,3.160645161290322
1985,8,Chitawan,25.536774193548386,194.53,28.90838709677419,22.638387096774192,18.608064516129033,91.66483870967743,2.4690322580645163
1985,9,Chitawan,23.421,200.34,26.514,20.904333333333334,17.082,92.03066666666668,2.5723333333333334
1985,10,Chitawan,20.450967741935486,80.87,24.193225806451615,17.5,13.316774193548387,92.4767741935484,2.077741935483871
1985,11,Chitawan,16.531,0.0,22.129,12.646666666666667,8.187333333333333,92.67599999999999,1.9963333333333333
1985,12,Chitawan,14.258387096774193,3.9899999999999998,20.62516129032258,10.244838709677419,5.88516129032258,92.77645161290323,2.1287096774193546
1986,1,Chitawan,13.469032258064518,0.36,20.740967741935485,8.885806451612902,4.081935483870968,92.7841935483871,2.3454838709677417
1986,2,Chitawan,15.959642857142857,14.209999999999999,23.3125,10.785,4.586428571428571,92.61749999999999,2.8000000000000003
1986,3,Chitawan,21.307419354838707,2.94,29.62290322580645,14.400967741935483,4.113225806451613,92.29967741935484,3.486774193548387
1986,4,Chitawan,26.293,12.399999999999999,34.07,18.767666666666667,4.623333333333333,92.04433333333333,3.3823333333333334
1986,5,Chitawan,27.585483870967742,31.150000000000002,34.72838709677419,20.270967741935483,6.827419354838709,91.89322580645161,3.329032258064516
1986,6,Chitawan,29.793333333333333,150.62,35.86300000000001,23.805999999999997,12.056666666666667,91.45833333333333,3.259333333333333
1986,7,Chitawan,25.135806451612904,240.62,28.315806451612904,22.34741935483871,18.10741935483871,91.66774193548386,2.9919354838709675
1986,8,Chitawan,25.693548387096776,94.22,29.61225806451613,22.339032258064517,17.503548387096775,91.7567741935484,2.6712903225806452
1986,9,Chitawan,24.505666666666666,42.379999999999995,29.423333333333336,20.744666666666667,14.56,92.13766666666668,2.895
1986,10,Chitawan,21.82967741935484,31.76,28.236129032258066,16.98032258064516,9.12258064516129,92.53806451612903,2.3970967741935483
1986,11,Chitawan,18.457,0.34,25.963666666666665,13.398333333333333,4.4543333333333335,92.72233333333334,2.4143333333333334
1986,12,Chitawan,14.646774193548387,32.9,21.602903225806454,10.33516129032258,4.038387096774193,92.95387096774193,2.321290322580645
1987,1,Chitawan,13.860645161290323,8.19,21.315806451612904,9.160645161290324,3.61258064516129,92.95096774193549,2.2732258064516127
1987,2,Chitawan,17.560357142857143,3.2199999999999998,25.427857142857142,11.919642857142858,3.5317857142857143,92.80142857142857,2.8725
1987,3,Chitawan,21.251612903225805,9.18,29.072903225806453,14.64516129032258,4.171290322580645,92.37516129032258,3.1074193548387097
1987,4,Chitawan,26.342,6.98,34.347,18.745333333333335,4.247,92.14633333333333,3.635
1987,5,Chitawan,28.304516129032258,17.810000000000002,35.45290322580645,21.42096774193548,6.517741935483872,92.08451612903225,3.263225806451613
1987,6,Chitawan,31.477666666666664,26.29,38.02033333333333,25.033,9.857666666666667,91.507,3.1443333333333334
1987,7,Chitawan,27.080000000000002,265.21,31.147096774193546,23.62290322580645,17.711612903225806,91.53645161290324,2.722258064516129
1987,8,Chitawan,24.969354838709677,222.15,28.331935483870968,22.214193548387097,18.524516129032257,91.70967741935483,3.060967741935484
1987,9,Chitawan,23.973666666666666,190.88,27.308,21.282666666666668,17.329,92.079,2.1516666666666664
1987,10,Chitawan,20.606774193548386,104.42999999999999,25.049677419354836,17.030967741935484,12.426451612903225,92.55064516129033,1.9293548387096775
1987,11,Chitawan,17.673333333333336,0.01,24.023666666666667,13.350666666666665,6.620666666666667,92.687,1.8666666666666667
